id,title,author,genre,publisher,year,author_set,author_set_name
21502,Midnight Memories,"Karan Abernathy, Tifany Dickens, Harold Blanda, Mariella Zboncak DVM",Tall tale,G. P. Putnam's Sons,1994,"('Harold Blanda', 'Karan Abernathy', 'Mariella Zboncak DVM', 'Tifany Dickens')","Harold Blanda, Karan Abernathy, Mariella Zboncak DVM, Tifany Dickens"
21259,Jacob Have I Loved,Marquis Rau PhD,Fiction narrative,Medknow Publications,1990,"('Marquis Rau PhD',)",Marquis Rau PhD
21625,The Silence of the Lambs,"Miss Modesto Denesik, Sen. Trula Bosco, Hershel Treutel, Pres. Reuben Jakubowski",Historical fiction,Liberty Fund,1995,"('Hershel Treutel', 'Miss Modesto Denesik', 'Pres. Reuben Jakubowski', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Pres. Reuben Jakubowski, Sen. Trula Bosco"
20930,The Wizard of Oz,Hilario Legros I,Textbook,Bloodaxe Books,1998,"('Hilario Legros I',)",Hilario Legros I
21253,Blood's a Rover,"Charley Wehner IV, Malik Stoltenberg",Essay,Gay Men's Press,1990,"('Charley Wehner IV', 'Malik Stoltenberg')","Charley Wehner IV, Malik Stoltenberg"
21521,Star Wars: Episode IV – A New Hope,"Sen. Trula Bosco, Hershel Treutel, Miss Modesto Denesik",Legend,Basic Books,1983,"('Hershel Treutel', 'Miss Modesto Denesik', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco"
21610,"The World, the Flesh and the Devil",Leandro Frami I,Fantasy,Brimstone Press,2005,"('Leandro Frami I',)",Leandro Frami I
21094,The Lathe of Heaven,"Arthur O'Keefe I, Frances Carter",Metafiction,Verso Books,2018,"(""Arthur O'Keefe I"", 'Frances Carter')","Arthur O'Keefe I, Frances Carter"
20934,Half-Life 2: Lost Coast,Yael Kunze,Mythopoeia,Bantam Spectra,2000,"('Yael Kunze',)",Yael Kunze
21644,All We Know Is Falling,The Hon. Mickey Lebsack,Humor,Brill,1992,"('The Hon. Mickey Lebsack',)",The Hon. Mickey Lebsack
20928,Pokémon Pearl,"Coleen Stanton, Cordie Marks",Narrative nonfiction,Schocken Books,1986,"('Coleen Stanton', 'Cordie Marks')","Coleen Stanton, Cordie Marks"
21307,Call of Duty: Modern Warfare 2,Melany Bergnaum,Tall tale,Sams Publishing,2003,"('Melany Bergnaum',)",Melany Bergnaum
21465,Like a Virgin,"Lynne O'Reilly, Carlie Becker Jr.",Essay,Berg Publishers,1989,"('Carlie Becker Jr.', ""Lynne O'Reilly"")","Carlie Becker Jr., Lynne O'Reilly"
21106,The Skull Beneath the Skin,Jaimie Skiles,Western,Black Dog Publishing,2023,"('Jaimie Skiles',)",Jaimie Skiles
21285,Whiplash,"Lynne O'Reilly, Carlie Becker Jr.",Comic/Graphic Novel,Orchard Books,2001,"('Carlie Becker Jr.', ""Lynne O'Reilly"")","Carlie Becker Jr., Lynne O'Reilly"
21047,Call of Duty: Black Ops 4,Rudy Johnston,Fantasy,Kessinger Publishing,2011,"('Rudy Johnston',)",Rudy Johnston
21186,A Farewell to Arms,Miss Elmo Walsh,Metafiction,Parragon,2001,"('Miss Elmo Walsh',)",Miss Elmo Walsh
21192,Apocalypse Now,"Rupert Blanda DC, Ricki Schulist",Fiction in verse,Oberon Books,2007,"('Ricki Schulist', 'Rupert Blanda DC')","Ricki Schulist, Rupert Blanda DC"
21296,Mario Kart: Double Dash,Tai Berge,Tall tale,Harper & Row,1977,"('Tai Berge',)",Tai Berge
21402,"Paris, Texas","Miss Modesto Denesik, Hershel Treutel, Sen. Trula Bosco",Legend,University of Akron Press,2011,"('Hershel Treutel', 'Miss Modesto Denesik', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco"
21218,Postern of Fate,Trinh Spinka,Folklore,University of Michigan Press,2013,"('Trinh Spinka',)",Trinh Spinka
21173,Civilization VI,Levi Crona PhD,Essay,Black Dog Publishing,2016,"('Levi Crona PhD',)",Levi Crona PhD
21087,The Millstone,Gino Auer,Tall tale,Vintage Books,1840,"('Gino Auer',)",Gino Auer
21438,Super Mario Galaxy,Lynne O'Reilly,Historical fiction,Banner of Truth Trust,1993,"(""Lynne O'Reilly"",)",Lynne O'Reilly
21318,Animal Crossing: City Folk,Brianna O'Conner,Legend,University of Chicago Press,1996,"(""Brianna O'Conner"",)",Brianna O'Conner
20961,"Look Homeward, Angel",Bennett Ernser,Tall tale,University of California Press,1975,"('Bennett Ernser',)",Bennett Ernser
21638,Star Wars: Episode VII - The Force Awakens,The Hon. Mickey Lebsack,Comic/Graphic Novel,,2008,"('The Hon. Mickey Lebsack',)",The Hon. Mickey Lebsack
21295,Kingdom Hearts II,Aron Hansen,Textbook,Zed Books,2005,"('Aron Hansen',)",Aron Hansen
21325,Oldboy,"Vernon Bartoletti, Brenda Gorczany, Leo Hessel",Textbook,Simon & Schuster,2024,"('Brenda Gorczany', 'Leo Hessel', 'Vernon Bartoletti')","Brenda Gorczany, Leo Hessel, Vernon Bartoletti"
20918,Super Mario Bros. 3,Joselyn Dietrich,Suspense/Thriller,Book League of America,1983,"('Joselyn Dietrich',)",Joselyn Dietrich
21294,The Legend of Zelda: Majora's Mask,Lynne O'Reilly,Comic/Graphic Novel,Mascot Books,2016,"(""Lynne O'Reilly"",)",Lynne O'Reilly
21282,Donnie Darko,"Mariella Zboncak DVM, Karan Abernathy, Tifany Dickens, Harold Blanda",Science fiction,Gaspereau Press,2002,"('Harold Blanda', 'Karan Abernathy', 'Mariella Zboncak DVM', 'Tifany Dickens')","Harold Blanda, Karan Abernathy, Mariella Zboncak DVM, Tifany Dickens"
21372,Confessions,"Mariella Zboncak DVM, Harold Blanda, Tifany Dickens, Karan Abernathy",Fanfiction,Schocken Books,2013,"('Harold Blanda', 'Karan Abernathy', 'Mariella Zboncak DVM', 'Tifany Dickens')","Harold Blanda, Karan Abernathy, Mariella Zboncak DVM, Tifany Dickens"
21027,A Glass of Blessings,Virgilio Bernier,Fiction in verse,,1980,"('Virgilio Bernier',)",Virgilio Bernier
21177,Castle Crashers,Lynne O'Reilly,Tall tale,Basic Books,1997,"(""Lynne O'Reilly"",)",Lynne O'Reilly
21520,Twelve Monkeys,"Ronald Simonis, Keven Treutel, Luigi Brekke",Folklore,Hogarth Press,2016,"('Keven Treutel', 'Luigi Brekke', 'Ronald Simonis')","Keven Treutel, Luigi Brekke, Ronald Simonis"
21194,The Man Within,Amb. Sachiko Boyer,Textbook,Edupedia Publications,1985,"('Amb. Sachiko Boyer',)",Amb. Sachiko Boyer
21435,The Little Foxes,Prof. Bo Spinka,Fable,Cloverdale Corporation,2010,"('Prof. Bo Spinka',)",Prof. Bo Spinka
21304,Prisoners,"Gustavo Larkin, Wanita Bernier, Terence Schmidt, The Hon. Aurelio Spinka",Historical fiction,Jaico Publishing House,1977,"('Gustavo Larkin', 'Terence Schmidt', 'The Hon. Aurelio Spinka', 'Wanita Bernier')","Gustavo Larkin, Terence Schmidt, The Hon. Aurelio Spinka, Wanita Bernier"
21029,God of War,"Terrilyn Marvin, Antonia Wiegand",Fiction in verse,O'Reilly Media,2019,"('Antonia Wiegand', 'Terrilyn Marvin')","Antonia Wiegand, Terrilyn Marvin"
21649,Metroid Prime 3: Corruption,Brianna O'Conner,Fiction in verse,Lion Hudson,1986,"(""Brianna O'Conner"",)",Brianna O'Conner
20932,Sunset Blvd.,Carlie Becker Jr.,Legend,University of Alaska Press,1991,"('Carlie Becker Jr.',)",Carlie Becker Jr.
21450,Portal 2,Thomas Collier,Mystery,Marshall Pickering,2011,"('Thomas Collier',)",Thomas Collier
21634,Jesting Pilate,Mrs. Dario Jaskolski,Fiction in verse,Ellora's Cave,1983,"('Mrs. Dario Jaskolski',)",Mrs. Dario Jaskolski
21459,Halo 2,"Rev. Lura Jaskolski, Kelle Bartoletti",Classic,Peace Hill Press,2008,"('Kelle Bartoletti', 'Rev. Lura Jaskolski')","Kelle Bartoletti, Rev. Lura Jaskolski"
21519,Deus Ex,"Amb. Beckie Macejkovic, Phil Mann",Textbook,Newnes,2001,"('Amb. Beckie Macejkovic', 'Phil Mann')","Amb. Beckie Macejkovic, Phil Mann"
21469,How to Train Your Dragon,"Allyn Jerde, Annabelle Wilderman, Ricardo Grant",Fantasy,Libertas Academica,2021,"('Allyn Jerde', 'Annabelle Wilderman', 'Ricardo Grant')","Allyn Jerde, Annabelle Wilderman, Ricardo Grant"
21337,Mass Effect 3,Trinh Spinka,Comic/Graphic Novel,Ian Allan Publishing,1980,"('Trinh Spinka',)",Trinh Spinka
20984,Fire Emblem Awakening,"Gene Beahan, Estelle Altenwerth, Robbie Luettgen",Fiction narrative,André Deutsch,2008,"('Estelle Altenwerth', 'Gene Beahan', 'Robbie Luettgen')","Estelle Altenwerth, Gene Beahan, Robbie Luettgen"
21424,Death Be Not Proud,Terrilyn Marvin,Mythopoeia,Parachute Publishing,1981,"('Terrilyn Marvin',)",Terrilyn Marvin
21558,Brandy of the Damned,Herb Carter,Horror,Orchard Books,2004,"('Herb Carter',)",Herb Carter
20939,Dirty Dancing,Rev. Iluminada Wolff,Horror,DAW Books,2013,"('Rev. Iluminada Wolff',)",Rev. Iluminada Wolff
21384,Star Wars: Episode IV – A New Hope,"Sen. Trula Bosco, Hershel Treutel, Miss Modesto Denesik",Legend,Da Capo Press,1978,"('Hershel Treutel', 'Miss Modesto Denesik', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco"
21156,Call of Duty 4: Modern Warfare,Elanor Treutel,Reference book,Zondervan,2022,"('Elanor Treutel',)",Elanor Treutel
20943,Bicycle Thieves,"Rev. Lura Jaskolski, Kelle Bartoletti",Realistic fiction,George Newnes,2024,"('Kelle Bartoletti', 'Rev. Lura Jaskolski')","Kelle Bartoletti, Rev. Lura Jaskolski"
21399,This Lime Tree Bower,"Tifany Dickens, Karan Abernathy, Mariella Zboncak DVM, Harold Blanda",Humor,Hackett Publishing Company,2019,"('Harold Blanda', 'Karan Abernathy', 'Mariella Zboncak DVM', 'Tifany Dickens')","Harold Blanda, Karan Abernathy, Mariella Zboncak DVM, Tifany Dickens"
21460,A Clockwork Orange,Thomas Collier,Fable,Felony & Mayhem Press,2016,"('Thomas Collier',)",Thomas Collier
20956,Life is Strange,Phil Mann,Metafiction,Emerald Group Publishing,1976,"('Phil Mann',)",Phil Mann
21405,Monty Python and the Holy Grail,"Grover Hane, Pennie Kessler PhD, Viva Frami",Legend,Anova Books,1995,"('Grover Hane', 'Pennie Kessler PhD', 'Viva Frami')","Grover Hane, Pennie Kessler PhD, Viva Frami"
21381,Mario Kart 8 Deluxe,Mr. Faustino Gerhold,Tall tale,Marshall Pickering,2022,"('Mr. Faustino Gerhold',)",Mr. Faustino Gerhold
21290,Shadow Tactics: Blade of the Shogun,"Charley Wehner IV, The Hon. Mickey Lebsack",Mythology,Kogan Page,1997,"('Charley Wehner IV', 'The Hon. Mickey Lebsack')","Charley Wehner IV, The Hon. Mickey Lebsack"
21655,Lawrence of Arabia,Orlando Considine,Mystery,John Blake Publishing,1985,"('Orlando Considine',)",Orlando Considine
21220,Hotel California,Barney Mann,Science fiction,Bantam Spectra,2023,"('Barney Mann',)",Barney Mann
21618,Pokémon SoulSilver,Amb. Hosea Beier,Reference book,Atheneum Books,2010,"('Amb. Hosea Beier',)",Amb. Hosea Beier
21390,I Will Fear No Evil,Terrilyn Marvin,Tall tale,Vintage Books at Random House,1995,"('Terrilyn Marvin',)",Terrilyn Marvin
21647,The Golden Apples of the Sun,Gov. Len Considine,Mythopoeia,Zondervan,1982,"('Gov. Len Considine',)",Gov. Len Considine
21468,If I Forget Thee Jerusalem,Thomas Collier,Biography/Autobiography,Secker & Warburg,1986,"('Thomas Collier',)",Thomas Collier
21115,Butter In a Lordly Dish,"Dr. Cora MacGyver, Arthur O'Keefe I",Humor,Harcourt Assessment,2025,"(""Arthur O'Keefe I"", 'Dr. Cora MacGyver')","Arthur O'Keefe I, Dr. Cora MacGyver"
21430,Star Wars: Episode I – The Phantom Menace,Ismael Romaguera,Narrative nonfiction,Vintage Books,2004,"('Ismael Romaguera',)",Ismael Romaguera
21227,TRON,Al Wunsch,Mystery,Hackett Publishing Company,2022,"('Al Wunsch',)",Al Wunsch
21453,The Woman in Me,Ligia Quitzon,Speech,Schocken Books,1997,"('Ligia Quitzon',)",Ligia Quitzon
21223,Half-Life 2,"Malik Halvorson Esq., Man Jakubowski",Crime/Detective,Etruscan Press,1977,"('Malik Halvorson Esq.', 'Man Jakubowski')","Malik Halvorson Esq., Man Jakubowski"
21389,Bridge over Troubled Water,Burl Mayert,Realistic fiction,Dedalus Books,1989,"('Burl Mayert',)",Burl Mayert
21034,2001: A Space Odyssey,Agnus Kuhlman,Fable,Firebrand Books,1977,"('Agnus Kuhlman',)",Agnus Kuhlman
21020,Diablo,"Alysia Bahringer, Amb. Wynona Champlin, Mark Shanahan",Reference book,Athabasca University Press,2004,"('Alysia Bahringer', 'Amb. Wynona Champlin', 'Mark Shanahan')","Alysia Bahringer, Amb. Wynona Champlin, Mark Shanahan"
21434,Day of Defeat,"Msgr. Santo Schuppe, Florentino Jacobson",Fanfiction,Pavilion Books,2000,"('Florentino Jacobson', 'Msgr. Santo Schuppe')","Florentino Jacobson, Msgr. Santo Schuppe"
21451,Bastion,Porfirio O'Hara IV,Tall tale,Basic Books,1983,"(""Porfirio O'Hara IV"",)",Porfirio O'Hara IV
21411,There Will Be Blood,Fidel Hettinger,Speech,Carlton Books,1989,"('Fidel Hettinger',)",Fidel Hettinger
21533,The House of Mirth,"Wilfred Bartell DVM, Rep. Albert Stamm",Horror,Parachute Publishing,1980,"('Rep. Albert Stamm', 'Wilfred Bartell DVM')","Rep. Albert Stamm, Wilfred Bartell DVM"
21391,12 Years a Slave,Franklyn Sporer,Science fiction,Packt Publishing,1985,"('Franklyn Sporer',)",Franklyn Sporer
21461,The Godfather,Pauline Emard,Comic/Graphic Novel,Seagull Books,2006,"('Pauline Emard',)",Pauline Emard
21464,In a Glass Darkly,"Malik Halvorson Esq., Man Jakubowski, Jose O'Kon IV",Suspense/Thriller,Simon & Schuster,2026,"(""Jose O'Kon IV"", 'Malik Halvorson Esq.', 'Man Jakubowski')","Jose O'Kon IV, Malik Halvorson Esq., Man Jakubowski"
21507,Pale Kings and Princes,"Ms. Bo Bergnaum, Yael Kunze",Classic,HarperCollins,1985,"('Ms. Bo Bergnaum', 'Yael Kunze')","Ms. Bo Bergnaum, Yael Kunze"
21052,Halo: Reach,Shannon Nienow,Fiction in verse,Shoemaker & Hoard Publishers,1942,"('Shannon Nienow',)",Shannon Nienow
21065,Rumours,"Antoine Dach, Talitha Windler, Inga Hansen, Alvin Schmitt, Tamatha Treutel DO",Comic/Graphic Novel,Carcanet Press,1881,"('Alvin Schmitt', 'Antoine Dach', 'Inga Hansen', 'Talitha Windler', 'Tamatha Treutel DO')","Alvin Schmitt, Antoine Dach, Inga Hansen, Talitha Windler, Tamatha Treutel DO"
21162,Grease: The Original Soundtrack from the Motion Picture,"Cleveland Rice, Wilfred Bartell DVM",Textbook,UCL Press,2009,"('Cleveland Rice', 'Wilfred Bartell DVM')","Cleveland Rice, Wilfred Bartell DVM"
21463,The Pianist,Son Schuster,Fantasy,Atlantic Books,1955,"('Son Schuster',)",Son Schuster
21348,The Intouchables,"Clint Hauck VM, Millard Wuckert",Reference book,E. P. Dutton,1993,"('Clint Hauck VM', 'Millard Wuckert')","Clint Hauck VM, Millard Wuckert"
21007,Myst,Aron Hansen,Historical fiction,Faber and Faber,1999,"('Aron Hansen',)",Aron Hansen
20992,Call of Duty: Modern Warfare Remastered,Phil Mann,Fanfiction,HMSO,1987,"('Phil Mann',)",Phil Mann
20925,The Heart Is a Lonely Hunter,Kimbra Johns,Fantasy,McGraw Hill Financial,2023,"('Kimbra Johns',)",Kimbra Johns
21572,Infamous,"Florentino Jacobson, Msgr. Santo Schuppe",Fable,Harlequin Enterprises Ltd,1944,"('Florentino Jacobson', 'Msgr. Santo Schuppe')","Florentino Jacobson, Msgr. Santo Schuppe"
21538,Jagged Little Pill,Angel Schneider,Suspense/Thriller,Bison Books,1976,"('Angel Schneider',)",Angel Schneider
21470,Backstreet Boys,Antonia Wiegand,Realistic fiction,Palgrave Macmillan,1994,"('Antonia Wiegand',)",Antonia Wiegand
21379,Saving Private Ryan,"Kareen Fadel DO, Dante Goodwin, Rafael Schinner, Leandro Frami I",Textbook,Cisco Press,1884,"('Dante Goodwin', 'Kareen Fadel DO', 'Leandro Frami I', 'Rafael Schinner')","Dante Goodwin, Kareen Fadel DO, Leandro Frami I, Rafael Schinner"
20987,No Highway,Yael Kunze,Short story,Brimstone Press,2004,"('Yael Kunze',)",Yael Kunze
21428,"Those Barren Leaves, Thrones, Dominations","Leandro Hyatt, Ligia Quitzon",Legend,Kessinger Publishing,1993,"('Leandro Hyatt', 'Ligia Quitzon')","Leandro Hyatt, Ligia Quitzon"
21605,Metallica,Cole Kozey,Horror,Target Books,1988,"('Cole Kozey',)",Cole Kozey
21594,Paper Moon,"Chong Cronin, Cleo Jacobson, Caterina Wyman",Fiction narrative,McGraw Hill Financial,1990,"('Caterina Wyman', 'Chong Cronin', 'Cleo Jacobson')","Caterina Wyman, Chong Cronin, Cleo Jacobson"
20931,Hands All Over,Trey Satterfield,Realistic fiction,Mark Batty Publisher,2014,"('Trey Satterfield',)",Trey Satterfield
21624,Witness for the Prosecution,Terence Schmidt,Historical fiction,Harlequin Enterprises Ltd,1983,"('Terence Schmidt',)",Terence Schmidt
20947,The Best Years of Our Lives,Breanne McCullough,Fanfiction,Manchester University Press,2016,"('Breanne McCullough',)",Breanne McCullough
21403,Call of Duty,Laveta Marks,Crime/Detective,Taunton Press,1988,"('Laveta Marks',)",Laveta Marks
20965,Antic Hay,Josiah Watsica,Horror,Kensington Books,1996,"('Josiah Watsica',)",Josiah Watsica
21478,Chinatown,"Ligia Quitzon, Leandro Hyatt",Short story,Schocken Books,1988,"('Leandro Hyatt', 'Ligia Quitzon')","Leandro Hyatt, Ligia Quitzon"
21031,Finding Nemo,Blake Kuphal,Humor,Bowes & Bowes,1990,"('Blake Kuphal',)",Blake Kuphal
21238,Super Smash Bros. Ultimate,Elanor Treutel,Mythology,Tartarus Press,2002,"('Elanor Treutel',)",Elanor Treutel
21273,Ring of Bright Water,"Gerald Altenwerth IV, Moses Douglas",Legend,Berg Publishers,2022,"('Gerald Altenwerth IV', 'Moses Douglas')","Gerald Altenwerth IV, Moses Douglas"
21409,Come On Over,Emery Berge,Realistic fiction,Scholastic Press,2007,"('Emery Berge',)",Emery Berge
21552,Vile Bodies,"Sen. Trula Bosco, Hershel Treutel, Pres. Reuben Jakubowski, Miss Modesto Denesik",Fantasy,Gefen Publishing House,2026,"('Hershel Treutel', 'Miss Modesto Denesik', 'Pres. Reuben Jakubowski', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Pres. Reuben Jakubowski, Sen. Trula Bosco"
21568,Of Human Bondage,Mayra Turcotte,Science fiction,Brimstone Press,2007,"('Mayra Turcotte',)",Mayra Turcotte
21590,Crash Bandicoot,"Gov. Numbers Sawayn, Phylicia Runolfsson",Fiction in verse,Black Dog Publishing,2000,"('Gov. Numbers Sawayn', 'Phylicia Runolfsson')","Gov. Numbers Sawayn, Phylicia Runolfsson"
21579,La La Land,"Amb. Beckie Macejkovic, Phil Mann",Crime/Detective,Jarrolds Publishing,2012,"('Amb. Beckie Macejkovic', 'Phil Mann')","Amb. Beckie Macejkovic, Phil Mann"
21627,Hacksaw Ridge,Dr. Cora MacGyver,Fable,Legend Books,2014,"('Dr. Cora MacGyver',)",Dr. Cora MacGyver
21582,Back to the Future,Gerald Altenwerth IV,Realistic fiction,Charles Scribner's Sons,1998,"('Gerald Altenwerth IV',)",Gerald Altenwerth IV
21074,Wolfenstein 2: The New Colossus,Genaro Labadie,Realistic fiction,Banner of Truth Trust,1976,"('Genaro Labadie',)",Genaro Labadie
21277,Wii Sports,Gonzalo Cremin III,Fanfiction,Jarrolds Publishing,1996,"('Gonzalo Cremin III',)",Gonzalo Cremin III
20951,Persona,"Wilfred Bartell DVM, Rep. Albert Stamm",Suspense/Thriller,Addison-Wesley,2000,"('Rep. Albert Stamm', 'Wilfred Bartell DVM')","Rep. Albert Stamm, Wilfred Bartell DVM"
21142,The Bourne Ultimatum,Hyman Hegmann JD,Legend,Pen and Sword Books,2022,"('Hyman Hegmann JD',)",Hyman Hegmann JD
21630,Happy Nation,Mitchell Kerluke,Biography/Autobiography,Black Library,1984,"('Mitchell Kerluke',)",Mitchell Kerluke
21236,No Country for Old Men,Erick Medhurst MD,Humor,Verso Books,1985,"('Erick Medhurst MD',)",Erick Medhurst MD
21408,Eyeless in Gaza,Leandro Frami I,Classic,Virago Press,2021,"('Leandro Frami I',)",Leandro Frami I
20964,When the Green Woods Laugh,Msgr. Jame Auer,Crime/Detective,Barrie & Jenkins,2005,"('Msgr. Jame Auer',)",Msgr. Jame Auer
21333,Goodfellas,Jeffrey Will,Tall tale,Godwit Press,1999,"('Jeffrey Will',)",Jeffrey Will
21351,Fair Stood the Wind for France,Terese Carter,Mythology,Harcourt Trade Publishers,1945,"('Terese Carter',)",Terese Carter
21336,Slippery When Wet,"Cammie Friesen CPA, Stella Emmerich",Crime/Detective,Libertas Academica,1988,"('Cammie Friesen CPA', 'Stella Emmerich')","Cammie Friesen CPA, Stella Emmerich"
21599,Halo Wars,Napoleon Bernhard,Suspense/Thriller,Applewood Books,1992,"('Napoleon Bernhard',)",Napoleon Bernhard
21200,Yoshi's Wooly World,Mitchell Kerluke,Metafiction,Lion Hudson,1977,"('Mitchell Kerluke',)",Mitchell Kerluke
21441,Batman: Arkham Asylum,Sterling Herman,Fiction narrative,Paulist Press,1999,"('Sterling Herman',)",Sterling Herman
21413,Pokémon Black 2,"Thuy Nikolaus, Bradley Bruen II",Fable,Velazquez Press,1990,"('Bradley Bruen II', 'Thuy Nikolaus')","Bradley Bruen II, Thuy Nikolaus"
21255,Born in the U.S.A.,"Terence Schmidt, Pres. Alphonse McDermott",Fanfiction,Bantam Books,1997,"('Pres. Alphonse McDermott', 'Terence Schmidt')","Pres. Alphonse McDermott, Terence Schmidt"
21496,Forrest Gump,"Ernesto Feest, Lyman Goldner, Emil Schinner IV",Suspense/Thriller,Breslov Research Institute,2007,"('Emil Schinner IV', 'Ernesto Feest', 'Lyman Goldner')","Emil Schinner IV, Ernesto Feest, Lyman Goldner"
21141,Dead Poets Society,"Cristen Hessel DO, Virgilio Bernier",Fairy tale,Unfinished Monument Press,2007,"('Cristen Hessel DO', 'Virgilio Bernier')","Cristen Hessel DO, Virgilio Bernier"
20978,Animal Crossing,Ellis Kuhn,Speech,Pecan Grove Press,2001,"('Ellis Kuhn',)",Ellis Kuhn
21012,The Wealth of Nations,Rep. Hilario Collins,Legend,G. P. Putnam's Sons,2019,"('Rep. Hilario Collins',)",Rep. Hilario Collins
21422,A Passage to India,"Jerry Goyette, Trenton Sipes, Meredith Runte, Dwight Bartoletti",Fiction in verse,Kensington Books,1999,"('Dwight Bartoletti', 'Jerry Goyette', 'Meredith Runte', 'Trenton Sipes')","Dwight Bartoletti, Jerry Goyette, Meredith Runte, Trenton Sipes"
21121,Alien,Terese Carter,Mystery,Ladybird Books,1973,"('Terese Carter',)",Terese Carter
21563,Whitney,Rev. Lura Jaskolski,Science fiction,Eerdmans Publishing,2010,"('Rev. Lura Jaskolski',)",Rev. Lura Jaskolski
21260,The Glory and the Dream,Amb. Beckie Macejkovic,Western,McGraw-Hill Education,2017,"('Amb. Beckie Macejkovic',)",Amb. Beckie Macejkovic
21400,Recalled to Life,Harold Blanda,Mystery,University of Nebraska Press,2007,"('Harold Blanda',)",Harold Blanda
21550,Wii Music,"Leda Raynor JD, Solomon Roob",Fiction in verse,BBC Books,2003,"('Leda Raynor JD', 'Solomon Roob')","Leda Raynor JD, Solomon Roob"
21251,Eternal Sunshine of the Spotless Mind,"Phil Mann, Shasta Lesch",Comic/Graphic Novel,"Harry N. Abrams, Inc.",1986,"('Phil Mann', 'Shasta Lesch')","Phil Mann, Shasta Lesch"
21096,Pokémon Gold,Ivan Nicolas,Mystery,Blackwell Publishing,2000,"('Ivan Nicolas',)",Ivan Nicolas
21071,Shadow of the Colossus,"Prof. Bo Spinka, Tynisha Schulist",Speech,Bloomsbury Publishing Plc,1992,"('Prof. Bo Spinka', 'Tynisha Schulist')","Prof. Bo Spinka, Tynisha Schulist"
20997,Quo Vadis,"Keven Treutel, Luigi Brekke, Ronald Simonis",Mystery,Andrews McMeel Publishing,2013,"('Keven Treutel', 'Luigi Brekke', 'Ronald Simonis')","Keven Treutel, Luigi Brekke, Ronald Simonis"
21501,Nectar in a Sieve,Amb. Hosea Beier,Reference book,Shambhala Publications,2021,"('Amb. Hosea Beier',)",Amb. Hosea Beier
21486,The Needle's Eye,Ismael Romaguera,Science fiction,Signet Books,2013,"('Ismael Romaguera',)",Ismael Romaguera
21328,Unplugged,Mrs. Leia Reilly,Suspense/Thriller,Butterworth-Heinemann,1991,"('Mrs. Leia Reilly',)",Mrs. Leia Reilly
20919,Starcraft II,Rev. Tonette Pfannerstill,Realistic fiction,Golden Cockerel Press,1994,"('Rev. Tonette Pfannerstill',)",Rev. Tonette Pfannerstill
21447,Carrion Comfort,Terese Carter,Fiction narrative,Taunton Press,2013,"('Terese Carter',)",Terese Carter
21105,Platoon,Rep. Felicita Ortiz,Classic,Martinus Nijhoff Publishers,2011,"('Rep. Felicita Ortiz',)",Rep. Felicita Ortiz
21268,Hitman: Absolution,Cleveland Rice,Fiction narrative,McFarland & Company,1995,"('Cleveland Rice',)",Cleveland Rice
21127,"HIStory: Past, Present and Future, Book I",Jamey Spencer,Folklore,Liberty Fund,2025,"('Jamey Spencer',)",Jamey Spencer
21530,Die Hard,"Arthur O'Keefe I, Frances Carter",Crime/Detective,Anova Books,2014,"(""Arthur O'Keefe I"", 'Frances Carter')","Arthur O'Keefe I, Frances Carter"
21057,Daydream,"Terence Schmidt, Pres. Alphonse McDermott",Essay,Godwit Press,1990,"('Pres. Alphonse McDermott', 'Terence Schmidt')","Pres. Alphonse McDermott, Terence Schmidt"
21497,The Treasure of the Sierra Madre,"Leandro Frami I, Rafael Schinner, Kareen Fadel DO, Dante Goodwin",Mythology,Tammi,1988,"('Dante Goodwin', 'Kareen Fadel DO', 'Leandro Frami I', 'Rafael Schinner')","Dante Goodwin, Kareen Fadel DO, Leandro Frami I, Rafael Schinner"
20966,Commandos: Beyond the Call of Duty,Noma Kris VM,Fiction narrative,Shambhala Publications,1989,"('Noma Kris VM',)",Noma Kris VM
21147,The Witcher,Martin Buckridge,Comic/Graphic Novel,Berg Publishers,1988,"('Martin Buckridge',)",Martin Buckridge
21574,WarioWare: Touched!,Emmitt Kub,Speech,Godwit Press,2009,"('Emmitt Kub',)",Emmitt Kub
21250,The Dark Side of the Moon,Odis Quigley,Fantasy,Etruscan Press,1976,"('Odis Quigley',)",Odis Quigley
21117,It Happened One Night,Margot Kassulke,Crime/Detective,Marshall Cavendish,1997,"('Margot Kassulke',)",Margot Kassulke
21362,The Monkey's Raincoat,Marlana Casper,Humor,Open Court Publishing Company,1910,"('Marlana Casper',)",Marlana Casper
21332,The Other Side of Silence,The Hon. Clement Considine,Fairy tale,,1996,"('The Hon. Clement Considine',)",The Hon. Clement Considine
20920,The Soldier's Art,Thuy Nikolaus,Horror,Pecan Grove Press,1983,"('Thuy Nikolaus',)",Thuy Nikolaus
21571,Bat Out of Hell,Johanna Dietrich,Narrative nonfiction,Sams Publishing,1987,"('Johanna Dietrich',)",Johanna Dietrich
