id,title,author,genre,publisher,year,author_set,author_set_name
18851,Pokémon Alpha Sapphire,Apryl Hills,Metafiction,University of Alaska Press,1979,"('Apryl Hills',)",Apryl Hills
19510,The Skull Beneath the Skin,Grant Von,Science fiction,André Deutsch,1848,"('Grant Von',)",Grant Von
19272,Cover Her Face,Tara Gleason,Historical fiction,Ballantine Books,1909,"('Tara Gleason',)",Tara Gleason
19104,North by Northwest,Mrs. Serafina Mohr,Biography/Autobiography,Hachette Book Group USA,1995,"('Mrs. Serafina Mohr',)",Mrs. Serafina Mohr
19356,After Many a Summer Dies the Swan,Sen. Justin Haley,Folklore,Charles Scribner's Sons,2004,"('Sen. Justin Haley',)",Sen. Justin Haley
18932,Paper Moon,"Tyson Treutel, Numbers Howell DDS",Classic,University of Minnesota Press,2025,"('Numbers Howell DDS', 'Tyson Treutel')","Numbers Howell DDS, Tyson Treutel"
19080,Cidade de Deus,Justin Wiza,Short story,Blackwell Publishing,2008,"('Justin Wiza',)",Justin Wiza
19424,Star Wars: Episode IV – A New Hope,Annabell Block Ret.,Realistic fiction,Shuter & Shooter Publishers,1984,"('Annabell Block Ret.',)",Annabell Block Ret.
19341,I Will Fear No Evil,Travis Moore,Crime/Detective,Allen Ltd,1981,"('Travis Moore',)",Travis Moore
19574,The Truman Show,Vera Roob,Western,HarperTrophy,1998,"('Vera Roob',)",Vera Roob
19079,Wii Play,Stephen Goodwin,Classic,Dalkey Archive Press,2008,"('Stephen Goodwin',)",Stephen Goodwin
18978,A Swiftly Tilting Planet,"Sam Langosh, Charlie Labadie LLD",Metafiction,Central European University Press,1978,"('Charlie Labadie LLD', 'Sam Langosh')","Charlie Labadie LLD, Sam Langosh"
19551,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,Chambers Harrap,1970,"('Amb. Deon Herman', 'Gerda Torphy', 'Maynard Strosin CPA', 'Normand Walter', 'Vincenza Jerde')","Amb. Deon Herman, Gerda Torphy, Maynard Strosin CPA, Normand Walter, Vincenza Jerde"
18874,Kirby's Dream Land,Doyle Hahn II,Horror,Open University Press,1997,"('Doyle Hahn II',)",Doyle Hahn II
19435,Whitney,"Crysta Armstrong, Salvador D'Amore",Fiction in verse,Casemate Publishers,2012,"('Crysta Armstrong', ""Salvador D'Amore"")","Crysta Armstrong, Salvador D'Amore"
18946,The Lord of the Rings: The Fellowship of the Ring,Bennie Friesen V,Fairy tale,Vintage Books at Random House,1999,"('Bennie Friesen V',)",Bennie Friesen V
19415,Millennium,"Son Mueller, Milton Graham",Biography/Autobiography,Scholastic Press,1979,"('Milton Graham', 'Son Mueller')","Milton Graham, Son Mueller"
18982,Saving Private Ryan,Karin Gerlach,Short story,Random House,1985,"('Karin Gerlach',)",Karin Gerlach
19234,"Those Barren Leaves, Thrones, Dominations","Crysta Armstrong, Salvador D'Amore",Fairy tale,University of Akron Press,1998,"('Crysta Armstrong', ""Salvador D'Amore"")","Crysta Armstrong, Salvador D'Amore"
19011,Confessions,"Efrain Schiller, Nicky Bailey",Narrative nonfiction,Sidgwick & Jackson,2021,"('Efrain Schiller', 'Nicky Bailey')","Efrain Schiller, Nicky Bailey"
19118,O Jerusalem!,Maynard Bartoletti Ret.,Crime/Detective,Open University Press,1983,"('Maynard Bartoletti Ret.',)",Maynard Bartoletti Ret.
19498,I Sing the Body Electric,"Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk",Narrative nonfiction,Open University Press,2025,"('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')","Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk"
19082,The Mermaids Singing,"Claudio Gleason, Audrea Reynolds, Antonio Hettinger, Mui Upton DC",Folklore,New Directions Publishing,1993,"('Antonio Hettinger', 'Audrea Reynolds', 'Claudio Gleason', 'Mui Upton DC')","Antonio Hettinger, Audrea Reynolds, Claudio Gleason, Mui Upton DC"
18871,Civilization V,Vanessa Haley,Fairy tale,New Directions Publishing,2011,"('Vanessa Haley',)",Vanessa Haley
19308,No Highway,"Armando Sipes DDS, Carlos Hansen",Crime/Detective,New Village Press,1890,"('Armando Sipes DDS', 'Carlos Hansen')","Armando Sipes DDS, Carlos Hansen"
19406,Back to the Future,Chante Stamm,Legend,Mark Batty Publisher,1997,"('Chante Stamm',)",Chante Stamm
19129,Casino,Xuan Shields DO,Mystery,,1989,"('Xuan Shields DO',)",Xuan Shields DO
19183,Fortnite,Sung Lindgren,Science fiction,Leaf Books,1981,"('Sung Lindgren',)",Sung Lindgren
19076,Intouchables,"Awilda Sauer Sr., Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt",Textbook,Harvest House,2024,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt"
19143,X&Y,Sonia Hauck,Legend,Brill Publishers,2013,"('Sonia Hauck',)",Sonia Hauck
19191,Crash Bandicoot,Vernice Gislason,Metafiction,,1896,"('Vernice Gislason',)",Vernice Gislason
18961,Dangerous,Jeffrey Cassin,Crime/Detective,Marshall Cavendish,1971,"('Jeffrey Cassin',)",Jeffrey Cassin
19099,Dunkirk,Dinah Anderson,Fable,Harcourt Trade Publishers,1999,"('Dinah Anderson',)",Dinah Anderson
19204,It Happened One Night,Vera Roob,Short story,George Routledge & Sons,2018,"('Vera Roob',)",Vera Roob
18853,Mario Kart DS,Prudence Cassin V,Mystery,Reed Publishing,1977,"('Prudence Cassin V',)",Prudence Cassin V
19314,Princess Mononoke,"Kaci Skiles, Tessa Pfeffer DC, Johnnie Hoeger",Short story,McGraw Hill Financial,1886,"('Johnnie Hoeger', 'Kaci Skiles', 'Tessa Pfeffer DC')","Johnnie Hoeger, Kaci Skiles, Tessa Pfeffer DC"
19229,Ring of Bright Water,Felix Rice IV,Short story,Dalkey Archive Press,1984,"('Felix Rice IV',)",Felix Rice IV
18995,A Beautiful Mind,Pres. Cesar MacGyver,Narrative nonfiction,Booktrope,1994,"('Pres. Cesar MacGyver',)",Pres. Cesar MacGyver
19175,2001: A Space Odyssey,Donn Jaskolski,Science fiction,Signet Books,1998,"('Donn Jaskolski',)",Donn Jaskolski
19254,Pale Kings and Princes,Mr. Era Olson,Tall tale,Voyager Books,2026,"('Mr. Era Olson',)",Mr. Era Olson
18954,A Passage to India,"Thurman Bruen, Thu Lesch",Fantasy,Left Book Club,1847,"('Thu Lesch', 'Thurman Bruen')","Thu Lesch, Thurman Bruen"
18895,Interstellar,"Sondra O'Reilly, Christin Johnson",Mystery,New Village Press,,"('Christin Johnson', ""Sondra O'Reilly"")","Christin Johnson, Sondra O'Reilly"
19504,WALL·E,Alfonzo Hilpert,Short story,Pantheon Books at Random House,2014,"('Alfonzo Hilpert',)",Alfonzo Hilpert
18909,Room,Adolfo Zemlak MD,Fiction narrative,Fearless Books,2017,"('Adolfo Zemlak MD',)",Adolfo Zemlak MD
19559,Jaws,Chantelle McLaughlin,Suspense/Thriller,Libertas Academica,2015,"('Chantelle McLaughlin',)",Chantelle McLaughlin
19126,25,"Prof. Jason Breitenberg, Elfrieda Grant",Reference book,Belknap Press,1981,"('Elfrieda Grant', 'Prof. Jason Breitenberg')","Elfrieda Grant, Prof. Jason Breitenberg"
19492,Garry's Mod,Fredric Kris VM,Fiction in verse,Chick Publications,2018,"('Fredric Kris VM',)",Fredric Kris VM
18889,Witness for the Prosecution,Jeffrey Cassin,Textbook,Shuter & Shooter Publishers,1924,"('Jeffrey Cassin',)",Jeffrey Cassin
19480,Star Wars: Episode VI - Return of the Jedi,"Vanna Hauck LLD, Alphonso Bednar MD, Alanna Mayer",Fairy tale,Orion Books,2006,"('Alanna Mayer', 'Alphonso Bednar MD', 'Vanna Hauck LLD')","Alanna Mayer, Alphonso Bednar MD, Vanna Hauck LLD"
19074,No Longer at Ease,"Eleanor Stark, Reynalda Conn",Fiction narrative,Harcourt Trade Publishers,2010,"('Eleanor Stark', 'Reynalda Conn')","Eleanor Stark, Reynalda Conn"
18968,Dishonored,"Maynard Strosin CPA, Normand Walter",Crime/Detective,Ten Speed Press,2017,"('Maynard Strosin CPA', 'Normand Walter')","Maynard Strosin CPA, Normand Walter"
19215,Inglourious Basterds,Fr. Shirley Jones,Essay,Sidgwick & Jackson,2007,"('Fr. Shirley Jones',)",Fr. Shirley Jones
19489,Slippery When Wet,Asa Rogahn,Tall tale,Darakwon Press,1967,"('Asa Rogahn',)",Asa Rogahn
19527,Shadow Tactics: Blade of the Shogun,Cathy Kovacek PhD,Suspense/Thriller,D. Reidel,1988,"('Cathy Kovacek PhD',)",Cathy Kovacek PhD
19177,The Usual Suspects,"Lyman O'Keefe, Msgr. Shante Weissnat, Edwin Koepp",Textbook,FabJob,2008,"('Edwin Koepp', ""Lyman O'Keefe"", 'Msgr. Shante Weissnat')","Edwin Koepp, Lyman O'Keefe, Msgr. Shante Weissnat"
19329,Far From the Madding Crowd,"Karma Leffler, Tabetha Fisher",Metafiction,Hodder Headline,2019,"('Karma Leffler', 'Tabetha Fisher')","Karma Leffler, Tabetha Fisher"
19188,Day of the Tentacle,Thanh Prohaska,Comic/Graphic Novel,Etruscan Press,2016,"('Thanh Prohaska',)",Thanh Prohaska
19589,Super Smash Bros. Melee,"Amb. Catarina Mueller, Rep. Vergie Kohler",Fiction narrative,Heyday Books,2005,"('Amb. Catarina Mueller', 'Rep. Vergie Kohler')","Amb. Catarina Mueller, Rep. Vergie Kohler"
19169,Command & Conquer: Red Alert 2 - Yuris Revenge,Stasia Hoppe,Fantasy,George Routledge & Sons,1980,"('Stasia Hoppe',)",Stasia Hoppe
19252,L.A. Confidential,Amb. Candace Haag,Historical fiction,Open Court Publishing Company,2022,"('Amb. Candace Haag',)",Amb. Candace Haag
19025,Guitar Hero,Eugenio Crooks,Mythology,Da Capo Press,2000,"('Eugenio Crooks',)",Eugenio Crooks
19465,Star Wars: Episode IX – The Rise of Skywalker,Gino Kiehn,Folklore,Dalkey Archive Press,1986,"('Gino Kiehn',)",Gino Kiehn
19348,Mega Man,Hosea Monahan,Horror,Book League of America,1926,"('Hosea Monahan',)",Hosea Monahan
19487,Command & Conquer 4: Tiberian Twilight,Jarod Simonis DVM,Mythopoeia,André Deutsch,1991,"('Jarod Simonis DVM',)",Jarod Simonis DVM
19224,In Death Ground,Yuri O'Reilly,Science fiction,Shire Books,1992,"(""Yuri O'Reilly"",)",Yuri O'Reilly
19436,La La Land,Dinah Anderson,Suspense/Thriller,Book League of America,1998,"('Dinah Anderson',)",Dinah Anderson
19522,Now Sleeps the Crimson Petal,Broderick Lebsack,Folklore,Library of America,1977,"('Broderick Lebsack',)",Broderick Lebsack
18927,Dead Poets Society,Jann Leannon,Tall tale,Blackwell Publishing,1842,"('Jann Leannon',)",Jann Leannon
19049,Oldeuboi,"Karma Leffler, Tabetha Fisher",Biography/Autobiography,University of Akron Press,1983,"('Karma Leffler', 'Tabetha Fisher')","Karma Leffler, Tabetha Fisher"
19575,Crysis 2,Agustin Stanton III,Horror,Black Library,1990,"('Agustin Stanton III',)",Agustin Stanton III
19113,The Help,Hyacinth Shields IV,Historical fiction,Booktrope,1984,"('Hyacinth Shields IV',)",Hyacinth Shields IV
19195,The Waste Land,Alanna Mayer,Fiction in verse,Canongate Books,2001,"('Alanna Mayer',)",Alanna Mayer
19019,Backstreet's Back,Chet Runolfsdottir,Short story,Blackie and Son Limited,1981,"('Chet Runolfsdottir',)",Chet Runolfsdottir
19056,The Woman in Me,Shane Homenick Sr.,Fantasy,Salt Publishing,1978,"('Shane Homenick Sr.',)",Shane Homenick Sr.
19390,Oh! To be in England,"Amb. Deon Herman, Vincenza Jerde, Gerda Torphy",Reference book,Felony & Mayhem Press,2007,"('Amb. Deon Herman', 'Gerda Torphy', 'Vincenza Jerde')","Amb. Deon Herman, Gerda Torphy, Vincenza Jerde"
19114,...Baby One More Time,"Keneth Crist, Andra Reilly",Biography/Autobiography,Atlantic Books,2020,"('Andra Reilly', 'Keneth Crist')","Andra Reilly, Keneth Crist"
19525,In a Glass Darkly,Prof. Anastacia Howe,Essay,Matthias Media,1985,"('Prof. Anastacia Howe',)",Prof. Anastacia Howe
18900,Come On Over,"Solange Marks, Donn Jaskolski",Historical fiction,Indiana University Press,1997,"('Donn Jaskolski', 'Solange Marks')","Donn Jaskolski, Solange Marks"
18941,Back in Black,Margarita Dietrich,Humor,McClelland and Stewart,2025,"('Margarita Dietrich',)",Margarita Dietrich
18956,The Torment of Others,"Gerda Torphy, Amb. Deon Herman, Vincenza Jerde",Biography/Autobiography,Schocken Books,1991,"('Amb. Deon Herman', 'Gerda Torphy', 'Vincenza Jerde')","Amb. Deon Herman, Gerda Torphy, Vincenza Jerde"
18867,TRON,Tony O'Hara,Humor,New Holland Publishers,1986,"(""Tony O'Hara"",)",Tony O'Hara
19516,Command & Conquer: Red Alert 3,Christin Johnson,Crime/Detective,Ignatius Press,1980,"('Christin Johnson',)",Christin Johnson
19495,Frozen,Yuri O'Reilly,Science fiction,Adis International,2024,"(""Yuri O'Reilly"",)",Yuri O'Reilly
19547,By Grand Central Station I Sat Down and Wept,Doretta Schuppe,Western,Schocken Books,1998,"('Doretta Schuppe',)",Doretta Schuppe
19529,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Happy House,1980,"('Carolyne West',)",Carolyne West
19416,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,Churchill Livingstone,1877,"('Dewayne Heathcote DC', 'Garland Leannon')","Dewayne Heathcote DC, Garland Leannon"
19554,Off the Wall,"Denisha Cassin, Garfield Blick, Olin Windler",Biography/Autobiography,Apress,1990,"('Denisha Cassin', 'Garfield Blick', 'Olin Windler')","Denisha Cassin, Garfield Blick, Olin Windler"
19511,Infamous,Carolyne West,Short story,Velazquez Press,1993,"('Carolyne West',)",Carolyne West
19463,The Wings of the Dove,Karma Leffler,Mythology,Salt Publishing,1985,"('Karma Leffler',)",Karma Leffler
19220,Brothers in Arms,Rep. Vergie Kohler,Mystery,Manning Publications,1879,"('Rep. Vergie Kohler',)",Rep. Vergie Kohler
19523,Jacob Have I Loved,Prof. Jerlene Hintz,Short story,University of California Press,1977,"('Prof. Jerlene Hintz',)",Prof. Jerlene Hintz
19313,The Soldier's Art,Amb. Catarina Mueller,Narrative nonfiction,Cengage Learning,2015,"('Amb. Catarina Mueller',)",Amb. Catarina Mueller
19260,Sonic Unleashed,Jayme Senger,Mythology,Banner of Truth Trust,2005,"('Jayme Senger',)",Jayme Senger
19085,Boston,Louis Ryan,Classic,Da Capo Press,2009,"('Louis Ryan',)",Louis Ryan
19402,Castle Crashers,Mrs. Loris McDermott,Suspense/Thriller,Flame Tree Publishing,,"('Mrs. Loris McDermott',)",Mrs. Loris McDermott
19227,"Ah, Wilderness!","Alanna Mayer, Vanna Hauck LLD, Alphonso Bednar MD",Fantasy,Lethe Press,2008,"('Alanna Mayer', 'Alphonso Bednar MD', 'Vanna Hauck LLD')","Alanna Mayer, Alphonso Bednar MD, Vanna Hauck LLD"
19566,The Legend of Zelda,Prof. Jason Breitenberg,Tall tale,Chatto and Windus,2025,"('Prof. Jason Breitenberg',)",Prof. Jason Breitenberg
19462,Pokémon Yellow,"Sung Lindgren, Reynalda Conn, Eleanor Stark",Fairy tale,Atlantic Books,1907,"('Eleanor Stark', 'Reynalda Conn', 'Sung Lindgren')","Eleanor Stark, Reynalda Conn, Sung Lindgren"
19344,Command & Conquer: Rivals,Bruna Skiles,Horror,Parragon,1977,"('Bruna Skiles',)",Bruna Skiles
19534,Stranger in a Strange Land,Edgardo Littel III,Humor,Pecan Grove Press,2005,"('Edgardo Littel III',)",Edgardo Littel III
19290,Waiting for the Barbarians,"Benedict Stark, Buddy Ward",Folklore,Hachette Book Group USA,1992,"('Benedict Stark', 'Buddy Ward')","Benedict Stark, Buddy Ward"
19180,The Green Mile,"Darnell Lakin, Tandra Ebert",Fanfiction,Schocken Books,1992,"('Darnell Lakin', 'Tandra Ebert')","Darnell Lakin, Tandra Ebert"
19106,Nuovo Cinema Paradiso,"Zelma Rempel, Rev. Susanna Christiansen, Jim Renner",Classic,Tate Publishing & Enterprises,2009,"('Jim Renner', 'Rev. Susanna Christiansen', 'Zelma Rempel')","Jim Renner, Rev. Susanna Christiansen, Zelma Rempel"
19418,F-Zero,Carisa Blick,Fiction narrative,ECW Press,1992,"('Carisa Blick',)",Carisa Blick
19518,Midnight Memories,Rep. Charlyn Hagenes,Tall tale,Faber and Faber,2018,"('Rep. Charlyn Hagenes',)",Rep. Charlyn Hagenes
19471,The Joshua Tree,Broderick Lebsack,Fable,Bison Books,1986,"('Broderick Lebsack',)",Broderick Lebsack
19041,Specimen Days,Gino Kiehn,Folklore,Open Court Publishing Company,2012,"('Gino Kiehn',)",Gino Kiehn
19091,Diablo II,Fr. Kacy Reilly,Realistic fiction,Matthias Media,2017,"('Fr. Kacy Reilly',)",Fr. Kacy Reilly
19013,Life of Brian,Carlos Hansen,Classic,Marion Boyars Publishers,2019,"('Carlos Hansen',)",Carlos Hansen
19221,The Glory and the Dream,Clementina Dicki,Mystery,Parachute Publishing,1967,"('Clementina Dicki',)",Clementina Dicki
19094,The Legend of Zelda: Majora's Mask,Pres. Doug Donnelly,Fanfiction,Pan Books,2024,"('Pres. Doug Donnelly',)",Pres. Doug Donnelly
19135,Pokémon SoulSilver,Tiffani O'Keefe JD,Mystery,St. Martin's Press,2021,"(""Tiffani O'Keefe JD"",)",Tiffani O'Keefe JD
19097,Super Mario Sunshine,Sondra O'Reilly,Legend,Basic Books,2010,"(""Sondra O'Reilly"",)",Sondra O'Reilly
19442,Stand by Me,Rosalinda McClure,Fantasy,Holt McDougal,1991,"('Rosalinda McClure',)",Rosalinda McClure
19029,Hysteria,Luisa Boehm,Legend,Breslov Research Institute,1996,"('Luisa Boehm',)",Luisa Boehm
19240,Star Wars: Episode I – The Phantom Menace,"Joshua Reichel, Denyse Abernathy",Metafiction,George Newnes,1852,"('Denyse Abernathy', 'Joshua Reichel')","Denyse Abernathy, Joshua Reichel"
19372,The Lathe of Heaven,"Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt, Awilda Sauer Sr.",Crime/Detective,Adis International,1982,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt"
19095,Cool Hand Luke,Edgardo Littel III,Textbook,Hay House,1978,"('Edgardo Littel III',)",Edgardo Littel III
19223,The Best Years of Our Lives,Carisa Blick,Reference book,Bloomsbury Publishing Plc,2014,"('Carisa Blick',)",Carisa Blick
19058,Lemonade,Ms. Jenee Mann,Fanfiction,University of California Press,1997,"('Ms. Jenee Mann',)",Ms. Jenee Mann
18966,The Bodyguard,Rob Veum,Mythopoeia,Ignatius Press,1998,"('Rob Veum',)",Rob Veum
19469,Vanity Fair,Delbert Littel,Historical fiction,Firebrand Books,1986,"('Delbert Littel',)",Delbert Littel
19365,The Road Less Traveled,Fr. Shirley Jones,Legend,Zed Books,1997,"('Fr. Shirley Jones',)",Fr. Shirley Jones
19271,Beyond the Mexique Bay,"Arlie Stiedemann, Edwin Koepp, Lyman O'Keefe, Msgr. Shante Weissnat, Simona O'Reilly",Narrative nonfiction,Bloomsbury Publishing Plc,2012,"('Arlie Stiedemann', 'Edwin Koepp', ""Lyman O'Keefe"", 'Msgr. Shante Weissnat', ""Simona O'Reilly"")","Arlie Stiedemann, Edwin Koepp, Lyman O'Keefe, Msgr. Shante Weissnat, Simona O'Reilly"
19132,The Wolf of Wall Street,"Karol Mills, Cristie Doyle, Rashida Predovic",Fiction in verse,Mapin Publishing,2021,"('Cristie Doyle', 'Karol Mills', 'Rashida Predovic')","Cristie Doyle, Karol Mills, Rashida Predovic"
18855,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,Firebrand Books,1977,"('Amb. Deon Herman', 'Gerda Torphy', 'Maynard Strosin CPA', 'Normand Walter', 'Vincenza Jerde')","Amb. Deon Herman, Gerda Torphy, Maynard Strosin CPA, Normand Walter, Vincenza Jerde"
18878,The Millstone,"Mui Upton DC, Audrea Reynolds",Crime/Detective,United States Government Publishing Office,2025,"('Audrea Reynolds', 'Mui Upton DC')","Audrea Reynolds, Mui Upton DC"
19040,Super Meat Boy,"Stacy Quitzon, Ocie Barton, Matthew Stark",Legend,Hay House,1845,"('Matthew Stark', 'Ocie Barton', 'Stacy Quitzon')","Matthew Stark, Ocie Barton, Stacy Quitzon"
19573,Brand New Eyes,Audra Wehner Jr.,Short story,Harcourt Assessment,2006,"('Audra Wehner Jr.',)",Audra Wehner Jr.
18916,The Bodyguard,Rob Veum,Mythopoeia,Cisco Press,2016,"('Rob Veum',)",Rob Veum
18901,If I Forget Thee Jerusalem,"Sondra O'Reilly, Christin Johnson",Fable,University of Akron Press,2000,"('Christin Johnson', ""Sondra O'Reilly"")","Christin Johnson, Sondra O'Reilly"
19443,This Side of Paradise,Odessa Hartmann,Humor,Atlas Press,1978,"('Odessa Hartmann',)",Odessa Hartmann
19296,The Widening Gyre,Fr. Taina Bernier,Crime/Detective,United States Government Publishing Office,1961,"('Fr. Taina Bernier',)",Fr. Taina Bernier
19010,Call of Duty: Modern Warfare 2,"Son Mueller, Milton Graham",Short story,DAW Books,1983,"('Milton Graham', 'Son Mueller')","Milton Graham, Son Mueller"
18890,Viva la Vida or Death and All His Friends,"Fr. Kacy Reilly, Carisa Blick",Short story,Bison Books,2005,"('Carisa Blick', 'Fr. Kacy Reilly')","Carisa Blick, Fr. Kacy Reilly"
19119,To Kill a Mockingbird,Joshua Hamill II,Biography/Autobiography,Kodansha,2010,"('Joshua Hamill II',)",Joshua Hamill II
19371,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,Harvard University Press,1857,"('Dewayne Heathcote DC', 'Garland Leannon')","Dewayne Heathcote DC, Garland Leannon"
18899,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Reed Publishing,1994,"('Elvin Hagenes',)",Elvin Hagenes
19017,The Last Enemy,Prof. Jerlene Hintz,Speech,Seagull Books,2007,"('Prof. Jerlene Hintz',)",Prof. Jerlene Hintz
18849,The Matrix,Grant Von,Fantasy,Apress,2015,"('Grant Von',)",Grant Von
19488,Kingdom Hearts,Maynard Bartoletti Ret.,Short story,McGraw-Hill Education,2023,"('Maynard Bartoletti Ret.',)",Maynard Bartoletti Ret.
19298,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,UCL Press,1867,"('Dewayne Heathcote DC', 'Garland Leannon')","Dewayne Heathcote DC, Garland Leannon"
19109,Dirty Dancing,"Msgr. Frances Fritsch, Elijah Bernhard, Rudy Wisozk",Suspense/Thriller,Paulist Press,1992,"('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')","Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk"
19263,Terminator 2: Judgment Day,Hong Ratke,Essay,Dedalus Books,1831,"('Hong Ratke',)",Hong Ratke
19181,How to Train Your Dragon,Karma Leffler,Suspense/Thriller,Casemate Publishers,2008,"('Karma Leffler',)",Karma Leffler
19571,Max Payne,Dennise Mante DDS,Humor,Book League of America,2009,"('Dennise Mante DDS',)",Dennise Mante DDS
18964,Life Is Beautiful,Rossana Koelpin,Metafiction,Manchester University Press,1993,"('Rossana Koelpin',)",Rossana Koelpin
19556,Titanic: Music from the Motion Picture,"Elia Bartell, Brice Prohaska MD, Jerald Kreiger",Realistic fiction,Flame Tree Publishing,2011,"('Brice Prohaska MD', 'Elia Bartell', 'Jerald Kreiger')","Brice Prohaska MD, Elia Bartell, Jerald Kreiger"
18924,Bury My Heart at Wounded Knee,Asa Rogahn,Fantasy,Eerdmans Publishing,1990,"('Asa Rogahn',)",Asa Rogahn
19540,Halo: Combat Evolved,Jane Wiegand,Narrative nonfiction,Candlewick Press,1997,"('Jane Wiegand',)",Jane Wiegand
19173,East of Eden,Jesus Thompson,Biography/Autobiography,Shambhala Publications,2021,"('Jesus Thompson',)",Jesus Thompson
18999,Lawrence of Arabia,"Tod Kris, Jenni Kautzer",Realistic fiction,Taylor & Francis,1991,"('Jenni Kautzer', 'Tod Kris')","Jenni Kautzer, Tod Kris"
19247,Diablo III,Amb. Catarina Mueller,Mystery,Airiti Press,1990,"('Amb. Catarina Mueller',)",Amb. Catarina Mueller
19060,Far Cry,Len Konopelski,Short story,Booktrope,1987,"('Len Konopelski',)",Len Konopelski
19304,"Such, Such Were the Joys",Carlton Stanton,Suspense/Thriller,FabJob,2026,"('Carlton Stanton',)",Carlton Stanton
19533,Lilies of the Field,Fran Ritchie,Historical fiction,Charles Scribner's Sons,1999,"('Fran Ritchie',)",Fran Ritchie
19479,Katamari Damacy,Travis Moore,Speech,Libertas Academica,1998,"('Travis Moore',)",Travis Moore
19007,The Heart Is a Lonely Hunter,Christin Johnson,Textbook,Ignatius Press,2026,"('Christin Johnson',)",Christin Johnson
19098,City Lights,"Sung Lindgren, Laurice Bosco",Realistic fiction,Harvard University Press,2002,"('Laurice Bosco', 'Sung Lindgren')","Laurice Bosco, Sung Lindgren"
19197,Commandos 2: Men of Courage,Demetrice Brown,Legend,George H. Doran Company,2021,"('Demetrice Brown',)",Demetrice Brown
19023,The Maltese Falcon,"Stacy Quitzon, Ocie Barton, Matthew Stark, Stephen Goodwin",Fiction in verse,Atheneum Publishers,1984,"('Matthew Stark', 'Ocie Barton', 'Stacy Quitzon', 'Stephen Goodwin')","Matthew Stark, Ocie Barton, Stacy Quitzon, Stephen Goodwin"
19585,Metroid Prime,Carisa Blick,Horror,Hodder Headline,1985,"('Carisa Blick',)",Carisa Blick
18972,Into the Wild,Tiffani O'Keefe JD,Mystery,BBC Books,2005,"(""Tiffani O'Keefe JD"",)",Tiffani O'Keefe JD
19538,Bicycle Thieves,Len Konopelski,Fanfiction,Borgo Press,1927,"('Len Konopelski',)",Len Konopelski
19505,Starcraft,"Stefan Carter Esq., Marvel O'Hara",Short story,Vintage Books at Random House,1991,"(""Marvel O'Hara"", 'Stefan Carter Esq.')","Marvel O'Hara, Stefan Carter Esq."
19401,Star Wars: Episode VII - The Force Awakens,Laverne Lemke,Folklore,Godwit Press,2012,"('Laverne Lemke',)",Laverne Lemke
19363,Rumours,"Millard Murphy, Graig Murazik, Sang Ratke III",Fantasy,,2012,"('Graig Murazik', 'Millard Murphy', 'Sang Ratke III')","Graig Murazik, Millard Murphy, Sang Ratke III"
19057,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Atlas Press,1996,"('Antonio Hettinger', 'Claudio Gleason')","Antonio Hettinger, Claudio Gleason"
19319,Pokémon LeafGreen,"Jim Renner, Rev. Susanna Christiansen, Zelma Rempel, Zackary Kassulke",Metafiction,Booktrope,1976,"('Jim Renner', 'Rev. Susanna Christiansen', 'Zackary Kassulke', 'Zelma Rempel')","Jim Renner, Rev. Susanna Christiansen, Zackary Kassulke, Zelma Rempel"
19519,Falling into You,Ned Yost,Fantasy,T & T Clark,,"('Ned Yost',)",Ned Yost
19382,Edna O'Brien,Rebecca Torp,Fanfiction,Voyager Books,1982,"('Rebecca Torp',)",Rebecca Torp
19358,Super Mario Galaxy 2,Alex Ledner,Reference book,Pantheon Books at Random House,1989,"('Alex Ledner',)",Alex Ledner
19407,Pokémon: Let's Go Pikachu!,The Hon. Mac Thiel,Folklore,Pan Books,1988,"('The Hon. Mac Thiel',)",The Hon. Mac Thiel
19317,Sleep the Brave,Broderick Lebsack,Speech,Ignatius Press,1984,"('Broderick Lebsack',)",Broderick Lebsack
