id,title,author,genre,publisher,year,author_set,author_set_name
21833,Kid Icarus,Pedro Bradtke,Fantasy,Schocken Books,2022,"('Pedro Bradtke',)",Pedro Bradtke
21948,Endless Night,Karisa Kozey,Mythology,University of Minnesota Press,1957,"('Karisa Kozey',)",Karisa Kozey
21300,Wolfenstein: The Old Blood,"Kirk Treutel, Klara Runolfsdottir Sr., Lonnie Hilpert",Realistic fiction,Emerald Group Publishing,1976,"('Kirk Treutel', 'Klara Runolfsdottir Sr.', 'Lonnie Hilpert')","Kirk Treutel, Klara Runolfsdottir Sr., Lonnie Hilpert"
21297,The Treasure of the Sierra Madre,Brandi Cole,Short story,G-Unit Books,1856,"('Brandi Cole',)",Brandi Cole
21484,Mirror's Edge,"Antione O'Reilly, Josette Nikolaus DC",Humor,Pavilion Books,1983,"(""Antione O'Reilly"", 'Josette Nikolaus DC')","Antione O'Reilly, Josette Nikolaus DC"
21938,Half-Life 2: Episode Two,Richie Gislason,Essay,Ladybird Books,1875,"('Richie Gislason',)",Richie Gislason
21476,Super Smash Bros. Brawl,Nick Ziemann,Essay,BBC Books,2003,"('Nick Ziemann',)",Nick Ziemann
21613,The Pianist,Manuel Murray,Horror,Academic Press,1989,"('Manuel Murray',)",Manuel Murray
21995,Paper Moon,"Sean Kassulke, Rosann Wolf VM",Short story,Charles Scribner's Sons,1991,"('Rosann Wolf VM', 'Sean Kassulke')","Rosann Wolf VM, Sean Kassulke"
21951,Batman: Arkham City,Alina Collier Esq.,Fable,Black Dog Publishing,1994,"('Alina Collier Esq.',)",Alina Collier Esq.
21956,Portal 2,Kylee Smith,Fanfiction,Addison-Wesley,2005,"('Kylee Smith',)",Kylee Smith
21843,This Side of Paradise,Richie Gislason,Fairy tale,Koren Publishers Jerusalem,1989,"('Richie Gislason',)",Richie Gislason
21779,Sonic Unleashed,Ms. Kami Prosacco,Humor,Martinus Nijhoff Publishers,2009,"('Ms. Kami Prosacco',)",Ms. Kami Prosacco
21866,No Highway,Susannah Tremblay DC,Crime/Detective,Tammi,1845,"('Susannah Tremblay DC',)",Susannah Tremblay DC
21694,The Best Years of Our Lives,"Raymundo Aufderhar, Lamar Kautzer, Isabelle Boehm",Horror,David & Charles,2009,"('Isabelle Boehm', 'Lamar Kautzer', 'Raymundo Aufderhar')","Isabelle Boehm, Lamar Kautzer, Raymundo Aufderhar"
21840,Gandhi,Carin Christiansen,Narrative nonfiction,NavPress,1976,"('Carin Christiansen',)",Carin Christiansen
21980,Come On Over,Robby Powlowski,Fairy tale,Koren Publishers Jerusalem,1994,"('Robby Powlowski',)",Robby Powlowski
21458,The Mirror Crack'd from Side to Side,Tabetha Johnston,Realistic fiction,Mapin Publishing,1995,"('Tabetha Johnston',)",Tabetha Johnston
21986,Pac-Man,Clyde Jacobson,Fiction in verse,Godwit Press,,"('Clyde Jacobson',)",Clyde Jacobson
21537,Mario Kart Wii,Sen. Leta Berge,Reference book,Darakwon Press,1843,"('Sen. Leta Berge',)",Sen. Leta Berge
21852,Butter In a Lordly Dish,Nick Ziemann,Fanfiction,University of Alaska Press,2006,"('Nick Ziemann',)",Nick Ziemann
21830,WarioWare: Touched!,Ms. Kami Prosacco,Mythology,Gefen Publishing House,1972,"('Ms. Kami Prosacco',)",Ms. Kami Prosacco
21805,Shall not Perish,Ted Rutherford,Fable,,1987,"('Ted Rutherford',)",Ted Rutherford
21806,Metropolis,Susannah Tremblay DC,Essay,Random House,2019,"('Susannah Tremblay DC',)",Susannah Tremblay DC
21968,The Last Enemy,Mohamed Dach,Horror,Pecan Grove Press,2019,"('Mohamed Dach',)",Mohamed Dach
21912,Moab Is My Washpot,Matthew Boehm,Mythopoeia,Focal Press,2023,"('Matthew Boehm',)",Matthew Boehm
21696,Cool Hand Luke,Msgr. Mohammad Koelpin,Comic/Graphic Novel,Edupedia Publications,2002,"('Msgr. Mohammad Koelpin',)",Msgr. Mohammad Koelpin
21775,Diablo II,"Dennis Heaney, Soledad Hickle, Alina Collier Esq.",Realistic fiction,Penguin Books,2009,"('Alina Collier Esq.', 'Dennis Heaney', 'Soledad Hickle')","Alina Collier Esq., Dennis Heaney, Soledad Hickle"
21606,Waiting for the Barbarians,Gov. Wally Wintheiser,Biography/Autobiography,University of Michigan Press,1980,"('Gov. Wally Wintheiser',)",Gov. Wally Wintheiser
21559,Mario Kart DS,"Curtis Rohan, Rocky Erdman",Legend,George H. Doran Company,1882,"('Curtis Rohan', 'Rocky Erdman')","Curtis Rohan, Rocky Erdman"
21753,The Needle's Eye,"Sen. Amber Roberts, Prof. Augustus Konopelski",Classic,Mainstream Publishing,1979,"('Prof. Augustus Konopelski', 'Sen. Amber Roberts')","Prof. Augustus Konopelski, Sen. Amber Roberts"
21683,Bad,Lesli Bernier III,Textbook,BBC Books,1959,"('Lesli Bernier III',)",Lesli Bernier III
21534,Bastion,Barb Lynch,Comic/Graphic Novel,Bella Books,2002,"('Barb Lynch',)",Barb Lynch
21675,The Bourne Ultimatum,Jaleesa Breitenberg DVM,Mythology,Naiad Press,2016,"('Jaleesa Breitenberg DVM',)",Jaleesa Breitenberg DVM
21883,In a Glass Darkly,Rico Zemlak,Reference book,Black Sparrow Books,2009,"('Rico Zemlak',)",Rico Zemlak
21977,Things Fall Apart,Kirsten Schaefer,Horror,Happy House,1998,"('Kirsten Schaefer',)",Kirsten Schaefer
21890,Call of Duty: Modern Warfare 2,Boyce Hoeger,Essay,Belknap Press,1992,"('Boyce Hoeger',)",Boyce Hoeger
21967,Max Payne 3,Elenor Langosh,Fiction in verse,Airiti Press,1984,"('Elenor Langosh',)",Elenor Langosh
22038,Precious Bane,Karisa Kozey,Metafiction,University of Alaska Press,1988,"('Karisa Kozey',)",Karisa Kozey
21646,TRON,Caroyln Wilderman,Speech,University of Chicago Press,1840,"('Caroyln Wilderman',)",Caroyln Wilderman
22026,Jesting Pilate,"Mohamed Dach, Clyde Jacobson",Short story,New Holland Publishers,1970,"('Clyde Jacobson', 'Mohamed Dach')","Clyde Jacobson, Mohamed Dach"
22019,The Legend of Zelda: Twilight Princess,Beverly McDermott,Legend,Manning Publications,1970,"('Beverly McDermott',)",Beverly McDermott
21589,Recovery,Miss Ward Farrell,Classic,Atlas Press,2022,"('Miss Ward Farrell',)",Miss Ward Farrell
21997,Nectar in a Sieve,Jerrold Bogan LLD,Suspense/Thriller,Casemate Publishers,2024,"('Jerrold Bogan LLD',)",Jerrold Bogan LLD
21988,The Great Dictator,Rosalva Beer,Classic,Naiad Press,2014,"('Rosalva Beer',)",Rosalva Beer
21416,Faith,Elenor Langosh,Comic/Graphic Novel,,2023,"('Elenor Langosh',)",Elenor Langosh
21575,Command & Conquer: Generals,"Louanne Cruickshank, Lakenya Boyer IV",Essay,Del Rey Books,1975,"('Lakenya Boyer IV', 'Louanne Cruickshank')","Lakenya Boyer IV, Louanne Cruickshank"
21850,Mr. Smith Goes to Washington,Verna Skiles,Fantasy,Tachyon Publications,1989,"('Verna Skiles',)",Verna Skiles
21732,No Country for Old Men,"Blair Casper, Ms. Rodger Hoppe",Realistic fiction,Mandrake Press,2012,"('Blair Casper', 'Ms. Rodger Hoppe')","Blair Casper, Ms. Rodger Hoppe"
22035,Beneath the Bleeding,"Norberto Kohler, Moshe Wilderman, Dr. Emmaline Ritchie",Fanfiction,United States Government Publishing Office,,"('Dr. Emmaline Ritchie', 'Moshe Wilderman', 'Norberto Kohler')","Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler"
21658,Half-Life 2: Episode One,The Hon. Terence Klocko,Reference book,Brill Publishers,2019,"('The Hon. Terence Klocko',)",The Hon. Terence Klocko
21660,Jacob Have I Loved,Ozzie Jast,Tall tale,Charles Scribner's Sons,1986,"('Ozzie Jast',)",Ozzie Jast
21695,Alien,Msgr. Marjorie Koepp,Biography/Autobiography,Kessinger Publishing,1874,"('Msgr. Marjorie Koepp',)",Msgr. Marjorie Koepp
21906,Clouds of Witness,"Lonnie Hilpert, Klara Runolfsdottir Sr., Kirk Treutel",Fiction narrative,Firebrand Books,2012,"('Kirk Treutel', 'Klara Runolfsdottir Sr.', 'Lonnie Hilpert')","Kirk Treutel, Klara Runolfsdottir Sr., Lonnie Hilpert"
21337,Left 4 Dead 2,Cruz Abshire MD,Mystery,Daedalus Publishing,1984,"('Cruz Abshire MD',)",Cruz Abshire MD
21709,The Painted Veil,Barb Lynch,Short story,T & T Clark,1832,"('Barb Lynch',)",Barb Lynch
21973,Wii Sports Resort,Quintin O'Kon,Realistic fiction,Reed Elsevier,2012,"(""Quintin O'Kon"",)",Quintin O'Kon
21390,Dishonored,Miss Jesus Pfannerstill,Short story,Cisco Press,1998,"('Miss Jesus Pfannerstill',)",Miss Jesus Pfannerstill
21542,God of War,Zackary Carter,Science fiction,Shambhala Publications,1996,"('Zackary Carter',)",Zackary Carter
21381,Frozen,Dr. Pat Kunze,Western,Butterworth-Heinemann,1977,"('Dr. Pat Kunze',)",Dr. Pat Kunze
21651,The Legend of Zelda: Ocarina of Time,"Adelia Lind, Floyd Cassin III",Fanfiction,Seagull Books,1985,"('Adelia Lind', 'Floyd Cassin III')","Adelia Lind, Floyd Cassin III"
21864,Starcraft II,"Miss Wade Lebsack, Reginia Weissnat",Mystery,SAGE Publications,1995,"('Miss Wade Lebsack', 'Reginia Weissnat')","Miss Wade Lebsack, Reginia Weissnat"
21621,Noli Me Tangere,Dominique Sipes,Crime/Detective,University of Alaska Press,1978,"('Dominique Sipes',)",Dominique Sipes
21915,Batman: Arkham City,Alina Collier Esq.,Fable,Carlton Books,1979,"('Alina Collier Esq.',)",Alina Collier Esq.
21776,Halo 5: Guardians,"Coy Streich, Keeley Hand, Lela Emard",Horror,Ladybird Books,1988,"('Coy Streich', 'Keeley Hand', 'Lela Emard')","Coy Streich, Keeley Hand, Lela Emard"
21624,Edna O'Brien,"Mireya Schroeder, Elmer Parker",Historical fiction,UCL Press,1998,"('Elmer Parker', 'Mireya Schroeder')","Elmer Parker, Mireya Schroeder"
21964,Hitman: Absolution,"Zackary Carter, Nick Ziemann",Fable,J. M. Dent,2000,"('Nick Ziemann', 'Zackary Carter')","Nick Ziemann, Zackary Carter"
21565,"Monsters, Inc.","Msgr. Juan Beer, Garth Heidenreich, Lavon Langosh",Crime/Detective,HarperCollins,1996,"('Garth Heidenreich', 'Lavon Langosh', 'Msgr. Juan Beer')","Garth Heidenreich, Lavon Langosh, Msgr. Juan Beer"
21442,Doom,Les Rogahn,Suspense/Thriller,Legend Books,2004,"('Les Rogahn',)",Les Rogahn
21372,Call of Duty: Black Ops III,Anton Moen,Mythopoeia,Candlewick Press,1977,"('Anton Moen',)",Anton Moen
21349,Hearthstone,"Dr. Emmaline Ritchie, Norberto Kohler, Moshe Wilderman",Historical fiction,Carnegie Mellon University Press,1842,"('Dr. Emmaline Ritchie', 'Moshe Wilderman', 'Norberto Kohler')","Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler"
21586,Sleeping Dogs,"Zoila Christiansen, Kylee Smith",Mythopoeia,Sams Publishing,0,"('Kylee Smith', 'Zoila Christiansen')","Kylee Smith, Zoila Christiansen"
21772,Wolfenstein 3D,Elvina Nader,Biography/Autobiography,Harcourt Assessment,1983,"('Elvina Nader',)",Elvina Nader
21720,Tracy Chapman,Miss Jesus Pfannerstill,Fable,Ian Allan Publishing,2017,"('Miss Jesus Pfannerstill',)",Miss Jesus Pfannerstill
21822,Command & Conquer 4: Tiberian Twilight,Jaleesa Breitenberg DVM,Folklore,City Lights Publishers,1998,"('Jaleesa Breitenberg DVM',)",Jaleesa Breitenberg DVM
21800,The Sign,Benjamin Mills,Comic/Graphic Novel,HMSO,1898,"('Benjamin Mills',)",Benjamin Mills
21512,Ego Dominus Tuus,Kirsten Schaefer,Mythopoeia,Focal Press,1987,"('Kirsten Schaefer',)",Kirsten Schaefer
21418,Apocalypse Now,"Pedro Bradtke, Beverly McDermott",Fantasy,Broadview Press,2012,"('Beverly McDermott', 'Pedro Bradtke')","Beverly McDermott, Pedro Bradtke"
21667,Super Mario Bros. 3,"Mohamed Dach, Clyde Jacobson",Legend,Basic Books,2024,"('Clyde Jacobson', 'Mohamed Dach')","Clyde Jacobson, Mohamed Dach"
21925,Kirby's Dream Land,Carolyn Yost,Fiction narrative,Kodansha,1993,"('Carolyn Yost',)",Carolyn Yost
21585,In Death Ground,Garth Marvin,Fantasy,HMSO,1992,"('Garth Marvin',)",Garth Marvin
22028,Max Payne 2: The Fall of Max Payne,Travis Von,Fable,Penguin Books,1996,"('Travis Von',)",Travis Von
21820,God of War,Zackary Carter,Science fiction,Del Rey Books,2003,"('Zackary Carter',)",Zackary Carter
21872,Pokémon White,"Kirk Treutel, Klara Runolfsdottir Sr.",Tall tale,New Directions Publishing,2023,"('Kirk Treutel', 'Klara Runolfsdottir Sr.')","Kirk Treutel, Klara Runolfsdottir Sr."
21599,Antic Hay,Boyce Hoeger,Realistic fiction,Leaf Books,2007,"('Boyce Hoeger',)",Boyce Hoeger
22003,Garry's Mod,Kizzie Purdy,Fiction in verse,Cambridge University Press,2025,"('Kizzie Purdy',)",Kizzie Purdy
21679,Oldboy,Benjamin Mills,Mystery,Blackwell Publishing,2017,"('Benjamin Mills',)",Benjamin Mills
22020,An Acceptable Time,Sean Kassulke,Fiction narrative,Black Dog Publishing,2017,"('Sean Kassulke',)",Sean Kassulke
21628,Animal Crossing,Marlin Kuvalis,Fantasy,Penguin Books,1987,"('Marlin Kuvalis',)",Marlin Kuvalis
21815,Cover Her Face,"Yesenia Raynor DDS, Hue Ondricka I, Lewis Boehm",Fable,Zed Books,1989,"('Hue Ondricka I', 'Lewis Boehm', 'Yesenia Raynor DDS')","Hue Ondricka I, Lewis Boehm, Yesenia Raynor DDS"
22000,Mega Man,Albert Lehner Ret.,Comic/Graphic Novel,Marion Boyars Publishers,1981,"('Albert Lehner Ret.',)",Albert Lehner Ret.
21477,A Many-Splendoured Thing,Sook Halvorson,Fanfiction,HarperTrophy,1936,"('Sook Halvorson',)",Sook Halvorson
21891,Team Fortress Classic,Roman Koss,Humor,Zed Books,1995,"('Roman Koss',)",Roman Koss
21639,Pokémon Yellow,Timmy Corwin,Realistic fiction,Carnegie Mellon University Press,1894,"('Timmy Corwin',)",Timmy Corwin
21380,Mario Kart 8,Garth Marvin,Fable,HarperPrism,1991,"('Garth Marvin',)",Garth Marvin
21649,The Maltese Falcon,Anton Moen,Fairy tale,John Blake Publishing,1850,"('Anton Moen',)",Anton Moen
22041,The Legend of Zelda: Majora's Mask,"Adelia Lind, Floyd Cassin III",Western,Casemate Publishers,1985,"('Adelia Lind', 'Floyd Cassin III')","Adelia Lind, Floyd Cassin III"
21702,Indiana Jones and the Last Crusade,Mrs. Jessie Brekke,Science fiction,Blackwell Publishing,2024,"('Mrs. Jessie Brekke',)",Mrs. Jessie Brekke
21569,The Parliament of Man,Miss Wade Lebsack,Fiction in verse,Hay House,2021,"('Miss Wade Lebsack',)",Miss Wade Lebsack
21777,The Golden Apples of the Sun,Jeffry Nolan Ret.,Essay,Cloverdale Corporation,1994,"('Jeffry Nolan Ret.',)",Jeffry Nolan Ret.
21535,25,Benjamin Mills,Fantasy,Pathfinder Press,1994,"('Benjamin Mills',)",Benjamin Mills
21844,Batman Begins,"Louanne Cruickshank, Lakenya Boyer IV",Narrative nonfiction,Shire Books,2004,"('Lakenya Boyer IV', 'Louanne Cruickshank')","Lakenya Boyer IV, Louanne Cruickshank"
22043,Fame Is the Spur,Fr. Dick Spinka,Fantasy,Bantam Books,2015,"('Fr. Dick Spinka',)",Fr. Dick Spinka
21490,Taming a Sea Horse,"Kevin Mayer, Kimberely Kutch, Darius Mohr",Horror,Ian Allan Publishing,2004,"('Darius Mohr', 'Kevin Mayer', 'Kimberely Kutch')","Darius Mohr, Kevin Mayer, Kimberely Kutch"
21417,Super Mario Odyssey,Matthew Turner,Legend,Andrews McMeel Publishing,1986,"('Matthew Turner',)",Matthew Turner
21619,Myst,Sonny Bogan,Fanfiction,David & Charles,2014,"('Sonny Bogan',)",Sonny Bogan
21324,I Dreamed a Dream,Hortencia Wunsch,Fantasy,Kodansha,1993,"('Hortencia Wunsch',)",Hortencia Wunsch
21588,Double Indemnity,Marlin Kuvalis,Tall tale,Casemate Publishers,1903,"('Marlin Kuvalis',)",Marlin Kuvalis
21533,Half-Life: Blue Shift,Garth Marvin,Fiction in verse,Salt Publishing,1876,"('Garth Marvin',)",Garth Marvin
21897,Time To Murder And Create,Hortencia Wunsch,Mystery,Lethe Press,2009,"('Hortencia Wunsch',)",Hortencia Wunsch
21336,Gone Girl,Jimmie Harvey,Narrative nonfiction,Harvard University Press,1985,"('Jimmie Harvey',)",Jimmie Harvey
21742,Mad Max: Fury Road,Jimmie Harvey,Speech,Kessinger Publishing,2003,"('Jimmie Harvey',)",Jimmie Harvey
21851,Half-Life,"Moshe Wilderman, Dr. Emmaline Ritchie, Norberto Kohler",Narrative nonfiction,Open University Press,2023,"('Dr. Emmaline Ritchie', 'Moshe Wilderman', 'Norberto Kohler')","Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler"
21554,Super Mario Galaxy,Ozzie Jast,Science fiction,Mainstream Publishing,2013,"('Ozzie Jast',)",Ozzie Jast
21532,Command & Conquer: Red Alert,Tabetha Johnston,Realistic fiction,Left Book Club,2002,"('Tabetha Johnston',)",Tabetha Johnston
21792,Look to Windward,Bennett Raynor,Speech,Shire Books,1983,"('Bennett Raynor',)",Bennett Raynor
21848,Garry's Mod,Kizzie Purdy,Fiction in verse,Zed Books,2015,"('Kizzie Purdy',)",Kizzie Purdy
21838,The Daffodil Sky,"Hal Nitzsche, Damian Gulgowski",Crime/Detective,Open Court Publishing Company,1852,"('Damian Gulgowski', 'Hal Nitzsche')","Damian Gulgowski, Hal Nitzsche"
21360,A Clockwork Orange,"Laureen Herzog, Rep. Bridgett Rosenbaum, Richie Gislason, Charlsie Cummerata",Fiction narrative,Broadview Press,2022,"('Charlsie Cummerata', 'Laureen Herzog', 'Rep. Bridgett Rosenbaum', 'Richie Gislason')","Charlsie Cummerata, Laureen Herzog, Rep. Bridgett Rosenbaum, Richie Gislason"
21810,Beyond the Mexique Bay,"Reginia Weissnat, Miss Wade Lebsack",Classic,Golden Cockerel Press,1964,"('Miss Wade Lebsack', 'Reginia Weissnat')","Miss Wade Lebsack, Reginia Weissnat"
22023,Pokémon Silver,Cristin Deckow III,Fantasy,Palgrave Macmillan,2023,"('Cristin Deckow III',)",Cristin Deckow III
21497,Jaws,"Sen. Amber Roberts, Prof. Augustus Konopelski",Textbook,Broadview Press,2006,"('Prof. Augustus Konopelski', 'Sen. Amber Roberts')","Prof. Augustus Konopelski, Sen. Amber Roberts"
21601,Dog Day Afternoon,Laronda Kuhn,Essay,Hackett Publishing Company,1987,"('Laronda Kuhn',)",Laronda Kuhn
21870,The Bridge on the River Kwai,Cordell Ritchie,Realistic fiction,Flame Tree Publishing,2009,"('Cordell Ritchie',)",Cordell Ritchie
21741,Fire Emblem Awakening,"Rep. Bridgett Rosenbaum, Charlsie Cummerata, Laureen Herzog, Richie Gislason",Historical fiction,Karadi Tales,2008,"('Charlsie Cummerata', 'Laureen Herzog', 'Rep. Bridgett Rosenbaum', 'Richie Gislason')","Charlsie Cummerata, Laureen Herzog, Rep. Bridgett Rosenbaum, Richie Gislason"
21867,Garry's Mod,Kizzie Purdy,Fiction in verse,Reed Publishing,2022,"('Kizzie Purdy',)",Kizzie Purdy
21637,Pokémon Emerald,Travis Von,Humor,Open University Press,1977,"('Travis Von',)",Travis Von
22031,Let Us Now Praise Famous Men,Sook Halvorson,Speech,Bowes & Bowes,1980,"('Sook Halvorson',)",Sook Halvorson
21428,Groundhog Day,"Norberto Kohler, Moshe Wilderman",Mythopoeia,Elsevier,1996,"('Moshe Wilderman', 'Norberto Kohler')","Moshe Wilderman, Norberto Kohler"
21419,Ice Climbers,"Raymundo Aufderhar, Lamar Kautzer, Isabelle Boehm",Crime/Detective,Book League of America,1976,"('Isabelle Boehm', 'Lamar Kautzer', 'Raymundo Aufderhar')","Isabelle Boehm, Lamar Kautzer, Raymundo Aufderhar"
21766,The Little Foxes,Irmgard Bogan I,Crime/Detective,Gefen Publishing House,1992,"('Irmgard Bogan I',)",Irmgard Bogan I
21539,Finding Nemo,Angel Kuhic,Narrative nonfiction,Secker & Warburg,1990,"('Angel Kuhic',)",Angel Kuhic
21467,The Woman in Me,"Veronique Carter, Anton Toy",Historical fiction,Cisco Press,2018,"('Anton Toy', 'Veronique Carter')","Anton Toy, Veronique Carter"
21521,Wolfenstein: The New Order,Rosalva Beer,Western,Adis International,1832,"('Rosalva Beer',)",Rosalva Beer
21821,Now Sleeps the Crimson Petal,Bobbie Bernier,Speech,Marion Boyars Publishers,2010,"('Bobbie Bernier',)",Bobbie Bernier
21392,Taxi Driver,Zoila Christiansen,Fairy tale,Booktrope,2019,"('Zoila Christiansen',)",Zoila Christiansen
22046,Half-Life 2,Fr. Dick Spinka,Historical fiction,,1987,"('Fr. Dick Spinka',)",Fr. Dick Spinka
21614,Sleep the Brave,Donovan Bins,Western,Hay House,1995,"('Donovan Bins',)",Donovan Bins
21647,Rocky,Benjamin Mills,Mystery,McGraw-Hill Education,1980,"('Benjamin Mills',)",Benjamin Mills
21752,Pokémon SoulSilver,Reginia Weissnat,Metafiction,Carnegie Mellon University Press,1993,"('Reginia Weissnat',)",Reginia Weissnat
21546,Mega Man Battle Network,Ms. Kami Prosacco,Biography/Autobiography,Unfinished Monument Press,2004,"('Ms. Kami Prosacco',)",Ms. Kami Prosacco
21470,Jagged Little Pill,Teresia Fisher,Science fiction,Voyager Books,1986,"('Teresia Fisher',)",Teresia Fisher
21629,In the Name of the Father,Barb Lynch,Tall tale,Lethe Press,2003,"('Barb Lynch',)",Barb Lynch
21514,Half-Life 2: Episode Two,Richie Gislason,Essay,Anova Books,1866,"('Richie Gislason',)",Richie Gislason
21873,Desperados: Wanted Dead or Alive,Pres. Shana Block,Fiction narrative,Reed Publishing,1978,"('Pres. Shana Block',)",Pres. Shana Block
21687,Stalker,Sook Halvorson,Short story,Tate Publishing & Enterprises,1976,"('Sook Halvorson',)",Sook Halvorson
21332,The Lathe of Heaven,Rosalva Beer,Fantasy,Voyager Books,2003,"('Rosalva Beer',)",Rosalva Beer
21860,Supernatural,"Mitch Gusikowski, Kirsten Schaefer",Fable,Carcanet Press,2023,"('Kirsten Schaefer', 'Mitch Gusikowski')","Kirsten Schaefer, Mitch Gusikowski"
21672,Life of Brian,"Cornell Murazik, Mr. Terrell Sawayn",Fairy tale,Gefen Publishing House,1989,"('Cornell Murazik', 'Mr. Terrell Sawayn')","Cornell Murazik, Mr. Terrell Sawayn"
21828,BioShock Infinite,Cristin Deckow III,Metafiction,McGraw-Hill Education,1989,"('Cristin Deckow III',)",Cristin Deckow III
21422,Kirby's Adventure,Felicita White DO,Narrative nonfiction,Golden Cockerel Press,1995,"('Felicita White DO',)",Felicita White DO
21908,Call of Duty: Modern Warfare Remastered,Johnny Russel,Speech,Ballantine Books,2009,"('Johnny Russel',)",Johnny Russel
21939,Left 4 Dead 2,Cruz Abshire MD,Mystery,Vintage Books,2002,"('Cruz Abshire MD',)",Cruz Abshire MD
21598,Metroid Prime 2: Echoes,Wendell Zboncak,Comic/Graphic Novel,"Farrar, Straus & Giroux",1877,"('Wendell Zboncak',)",Wendell Zboncak
22051,Call of Duty: Black Ops 4,Sanjuana Bernier,Science fiction,Andrews McMeel Publishing,1977,"('Sanjuana Bernier',)",Sanjuana Bernier
21593,The Mermaids Singing,Allan Dickinson,Fairy tale,Churchill Livingstone,2006,"('Allan Dickinson',)",Allan Dickinson
21756,Tapestry,Timothy Murazik,Mythopoeia,André Deutsch,1999,"('Timothy Murazik',)",Timothy Murazik
22048,Dookie,Cordell Ritchie,Realistic fiction,Imperial War Museum,2004,"('Cordell Ritchie',)",Cordell Ritchie
21401,Shadow of the Colossus,Timothy Murazik,Mystery,Marshall Pickering,2021,"('Timothy Murazik',)",Timothy Murazik
21550,All the King's Men,Shanelle Upton,Mystery,Unfinished Monument Press,2010,"('Shanelle Upton',)",Shanelle Upton
21596,The Colour of My Love,Brandi Cole,Horror,FabJob,2009,"('Brandi Cole',)",Brandi Cole
21604,F-Zero,Myrtis Corwin,Realistic fiction,HMSO,2008,"('Myrtis Corwin',)",Myrtis Corwin
21436,Endless Night,Karisa Kozey,Mythology,New English Library,1977,"('Karisa Kozey',)",Karisa Kozey
21874,Frequent Hearses,Dr. Deb Kemmer,Essay,Anova Books,1982,"('Dr. Deb Kemmer',)",Dr. Deb Kemmer
21784,Witness for the Prosecution,Hoyt Jacobson III,Fiction narrative,Shuter & Shooter Publishers,1988,"('Hoyt Jacobson III',)",Hoyt Jacobson III
21809,Pong,"Jae Bogisich, Lonnie Hilpert",Speech,Etruscan Press,1984,"('Jae Bogisich', 'Lonnie Hilpert')","Jae Bogisich, Lonnie Hilpert"
21541,Like a Virgin,Beverly McDermott,Mystery,Blackie and Son Limited,2017,"('Beverly McDermott',)",Beverly McDermott
21443,Pulp Fiction,"Lonnie Hilpert, Jae Bogisich",Historical fiction,Gaspereau Press,1984,"('Jae Bogisich', 'Lonnie Hilpert')","Jae Bogisich, Lonnie Hilpert"
21685,A Passage to India,Prof. Remedios Powlowski,Textbook,Harlequin Enterprises Ltd,1985,"('Prof. Remedios Powlowski',)",Prof. Remedios Powlowski
21630,"Look Homeward, Angel","Jeffery Leuschke PhD, Frederick Klocko CPA, Miss Bok Barrows, Era Hodkiewicz",Comic/Graphic Novel,Shambhala Publications,1979,"('Era Hodkiewicz', 'Frederick Klocko CPA', 'Jeffery Leuschke PhD', 'Miss Bok Barrows')","Era Hodkiewicz, Frederick Klocko CPA, Jeffery Leuschke PhD, Miss Bok Barrows"
21926,Pokémon Shield,Lonnie Hilpert,Mythology,Naiad Press,1990,"('Lonnie Hilpert',)",Lonnie Hilpert
21382,Metallica,Farah Rohan II,Mystery,Firebrand Books,1934,"('Farah Rohan II',)",Farah Rohan II
21905,Off the Wall,Cordell Ritchie,Legend,University of Michigan Press,2002,"('Cordell Ritchie',)",Cordell Ritchie
21311,Halo 3: ODST,"Dominque Fisher, Leigh Bednar",Fairy tale,St. Martin's Press,1991,"('Dominque Fisher', 'Leigh Bednar')","Dominque Fisher, Leigh Bednar"
21491,The Golden Apples of the Sun,Jeffry Nolan Ret.,Essay,Firebrand Books,1984,"('Jeffry Nolan Ret.',)",Jeffry Nolan Ret.
21735,Some Like It Hot,"Kylee Smith, Zoila Christiansen",Mystery,Left Book Club,2017,"('Kylee Smith', 'Zoila Christiansen')","Kylee Smith, Zoila Christiansen"
21933,O Jerusalem!,Johnny Russel,Classic,-,2014,"('Johnny Russel',)",Johnny Russel
21587,Command & Conquer: Generals,"Louanne Cruickshank, Lakenya Boyer IV",Essay,Carnegie Mellon University Press,1956,"('Lakenya Boyer IV', 'Louanne Cruickshank')","Lakenya Boyer IV, Louanne Cruickshank"
21454,WALL·E,Mohamed Dach,Realistic fiction,Daedalus Publishing,2018,"('Mohamed Dach',)",Mohamed Dach
22056,Seven Samurai,Jaleesa Breitenberg DVM,Realistic fiction,Paulist Press,1987,"('Jaleesa Breitenberg DVM',)",Jaleesa Breitenberg DVM
21917,The Bodyguard,Dr. Pat Kunze,Fantasy,Legend Books,2004,"('Dr. Pat Kunze',)",Dr. Pat Kunze
21493,Full Metal Jacket,"Curtis Rohan, Rocky Erdman",Mythopoeia,Harper & Brothers,2001,"('Curtis Rohan', 'Rocky Erdman')","Curtis Rohan, Rocky Erdman"
21961,Let's Talk About Love,The Hon. Terence Klocko,Science fiction,Penguin Books,1998,"('The Hon. Terence Klocko',)",The Hon. Terence Klocko
